Orthogroup	Human.UniProt.renamed	Zebrafish.UniProt.renamed
OG0016805		A0A8M2B435
OG0016806		A0A8M2BLG1
OG0016807		A0A8M3ANS0
OG0016808		A0A8M6YVG6
OG0016809		A0A8M6Z897
OG0016810		A0A8M9Q3Y3
OG0016811		A0A8M9QGC3
OG0016812		A4FVI4
OG0016813		F1R412
OG0016814		Q7ZTT6
OG0016815		Q802D2
OG0016816		Q8AY89
OG0016817		A0A0G2KFJ3
OG0016818		A0A0R4IW71
OG0016819		A0A2R8Q2S1
OG0016820		A0A8M1RSH9
OG0016821		A0A8M3AKH8
OG0016822		A0A8M3ARG0
OG0016823		A0A8M6Z0S9
OG0016824		A3KQ53
OG0016825		F2Z4V3
OG0016826		O93370
OG0016827		Q5RGV6
OG0016828		Q6DRQ1
OG0016829		X1WGX6
OG0016830		A0A1D5NS46
OG0016831		A0A8M1RIK7
OG0016832		A0A8M1RMY2
OG0016833		A0A8M1RPB0
OG0016834		A0A8M2BA79
OG0016835		A0A8M9PC38
OG0016836		A0A8M9PNG0
OG0016837		A0A8M9PZQ2
OG0016838		A0A8M9QHY1
OG0016839		A0A8N7UVM4
OG0016840		F1QDE0
OG0016841		F1R385
OG0016842		H9T836
OG0016843		I3IRZ4
OG0016844		Q568Q4
OG0016845		Q6TNR5
OG0016846		Q7ZUY0
OG0016847		Q7ZV79
OG0016848		A0A0R4IEU4
OG0016849		A0A8M2B4K0
OG0016850		A0A8M3AR71
OG0016851		A0A8M3B4S8
OG0016852		A0A8M6Z1V1
OG0016853		A0A8M6Z870
OG0016854		A0A8M6Z8U5
OG0016855		A0A8M9PCR8
OG0016856		A0A8M9PLQ0
OG0016857		A0A8M9PQZ4
OG0016858		B0S686
OG0016859		F1Q6X3
OG0016860		J3JQX9
OG0016861		Q5MJ86
OG0016862		Q6DC20
OG0016863		Q6GQM5
OG0016864		Q6PBJ0
OG0016865		Q7SZD2
OG0016866		A0A0G2KG91
OG0016867		A0A0R4IYN9
OG0016868		A0A286Y9K7
OG0016869		A0A2R8QBC8
OG0016870		A0A8M2BLA3
OG0016871		A0A8M2BLT7
OG0016872		A0A8M9PH62
OG0016873		A0A8M9PIH6
OG0016874		A0A8M9QJU9
OG0016875		B3DH98
OG0016876		B3DIS2
OG0016877		F1QEB4
OG0016878		Q9YI97
OG0016879		X1WC45
OG0016880		A0A2R8Q409
OG0016881		A0A8M1P626
OG0016882		A0A8M1RJQ2
OG0016883		A0A8M1RM05
OG0016884		A0A8M2B4Q7
OG0016885		A0A8M9PBF2
OG0016886		A0A8M9Q476
OG0016887		A0A8M9QDF4
OG0016888		A0A8M9QEL7
OG0016889		B6UM24
OG0016890		D7RVR8
OG0016891		E7EZ23
OG0016892		E7F422
OG0016893		F1QPN8
OG0016894		O93375
OG0016895		P87358
OG0016896		Q08C62
OG0016897		Q2TLY1
OG0016898		Q5XJS3
OG0016899		Q6IQU1
OG0016900		A0A0G2L879
OG0016901		A0A140LGX8
OG0016902		A0A2R8QJH4
OG0016903		A0A8M1PSI0
OG0016904		A0A8M9PHH4
OG0016905		A0A8M9Q0J6
OG0016906		A0A8M9QBT7
OG0016907		A0A8N7UW36
OG0016908		A2AV37
OG0016909		B0S553
OG0016910		B3DHG3
OG0016911		B3DJC8
OG0016912		E7EZ05
OG0016913		F1QC62
OG0016914		F6NI44
OG0016915		F6NU44
OG0016916		O13106
OG0016917		Q2EY13
OG0016918		Q2KN93
OG0016919		Q4V942
OG0016920		Q4V9B6
OG0016921		Q6DGJ6
OG0016922		Q9YGX4
OG0016923		A0A8M2BIC4
OG0016924		A0A8M3B534
OG0016925		A0A8M6YVI8
OG0016926		A0A8M6YYL4
OG0016927		A0A8M9PC42
OG0016928		A0A8M9PPN0
OG0016929		A0A8M9PQU9
OG0016930		A0A8M9Q820
OG0016931		A0A8M9Q988
OG0016932		A0A8N7TBH3
OG0016933		A0A8N7TE22
OG0016934		A2AR70
OG0016935		A2RRT0
OG0016936		A4FVJ0
OG0016937		B2BM15
OG0016938		E7EXI6
OG0016939		E7FBI7
OG0016940		F1Q763
OG0016941		Q6GMK9
OG0016942		Q6IQI3
OG0016943		Q6TGY0
OG0016944		Q7SXT2
OG0016945		Q7ZUA0
OG0016946		V5NF87
OG0016947		A0A0G2L384
OG0016948		A0A0R4IZN4
OG0016949		A0A140LG54
OG0016950		A0A1D5NS78
OG0016951		A0A8M1PS10
OG0016952		A0A8M1RDR2
OG0016953		A0A8M2B7D2
OG0016954		A0A8M2BH93
OG0016955		A0A8M2BHC1
OG0016956		A0A8M3AXD2
OG0016957		A0A8M6Z8T8
OG0016958		A0A8M9Q1K2
OG0016959		A2BE84
OG0016960		E7EXT3
OG0016961		E7FE67
OG0016962		F1Q7K3
OG0016963		F1RA98
OG0016964		Q1L985
OG0016965		Q5U3Z9
OG0016966		Q6NX10
OG0016967		Q6NYX7
OG0016968		Q7T2P8
OG0016969		Q7ZU93
OG0016970		Q7ZUB0
OG0016971		Q803L0
OG0016972		A0A0G2L264
OG0016973		A0A0R4ICZ3
OG0016974		A0A2R8RJ22
OG0016975		A0A8M1Q6W1
OG0016976		A0A8M1QL19
OG0016977		A0A8M6Z1I2
OG0016978		A0A8M9PUJ7
OG0016979		B0S5B3
OG0016980		D0EVW9
OG0016981		D3GDI9
OG0016982		E7EXX5
OG0016983		P60622
OG0016984		Q6PEH7
OG0016985		Q7ZTH7
OG0016986		Q803D1
OG0016987		Q8AXV5
OG0016988		A0A0R4ISQ3
OG0016989		A0A2R8QTX4
OG0016990		A0A8M1RK09
OG0016991		A0A8M2B3E3
OG0016992		A0A8M2BB99
OG0016993		A0A8M3API4
OG0016994		A0A8M6Z6Z8
OG0016995		A0A8M9Q1K8
OG0016996		A0A8M9QHZ7
OG0016997		A0A8M9QK86
OG0016998		A2BIA3
OG0016999		E7F8D4
OG0017000		Q568B3
OG0017001		Q5XXA7
OG0017002		Q6NYH5
OG0017003		Q6NYK8
OG0017004		Q6NZT9
OG0017005		Q6PFU5
OG0017006		Q6PHV6
OG0017007		Q802C7
OG0017008		Q9IBD1
OG0017009		A0A0R4IUJ2
OG0017010		A0A286YB23
OG0017011		A0A8M3ANB2
OG0017012		A0A8M3AXW9
OG0017013		A0A8M9PFU8
OG0017014		A0JML4
OG0017015		A9Y5K7
OG0017016		B0JZN8
OG0017017		B0R0I5
OG0017018		B0S585
OG0017019		E7F9I0
OG0017020		F1QS94
OG0017021		F1QZ91
OG0017022		Q069L0
OG0017023		Q6DBW1
OG0017024		Q6DRB4
OG0017025		Q6TNQ1
OG0017026		Q7ZUC4
OG0017027		A0A8M2B4Y3
OG0017028		A0A8M2BAF4
OG0017029		A0A8M2BEU8
OG0017030		A0A8M6YW86
OG0017031		A0A8M9Q947
OG0017032		A0A8M9QDN6
OG0017033		A2BHK9
OG0017034		A5WUY2
OG0017035		E7F9X7
OG0017036		P79742
OG0017037		Q1LWC9
OG0017038		Q66ID8
OG0017039		Q68IN2
OG0017040		Q90479
OG0017041		A0A097
OG0017042		A0A0R4IH97
OG0017043		A0A8M2B7S6
OG0017044		A0A8M3ALU9
OG0017045		A0A8M6YUY1
OG0017046		A0A8M6Z324
OG0017047		A0A8M9PDD6
OG0017048		A0A8M9QEW4
OG0017049		A0A8M9QKF8
OG0017050		A2BGH5
OG0017051		B0S519
OG0017052		B3DK65
OG0017053		F1QGG7
OG0017054		F1QZ36
OG0017055		Q1LVA0
OG0017056		Q1LVB0
OG0017057		Q503Y3
OG0017058		Q5XJA7
OG0017059		Q6PBJ8
OG0017060		Q6PBL1
OG0017061		Q7ZUS0
OG0017062		A0A8M2BJ38
OG0017063		A0A8M6Z0E3
OG0017064		A0A8M9PF59
OG0017065		A0A8M9PXN3
OG0017066		A0A8M9Q0Y7
OG0017067		A8E7M5
OG0017068		E9QBK2
OG0017069		F1R8D1
OG0017070		Q641M4
OG0017071		Q6DH82
OG0017072		Q7SX58
OG0017073		Q8QFM3
OG0017074		A0A8M1NXF2
OG0017075		A0A8M2BJT6
OG0017076		A0A8M6Z2D7
OG0017077		A0A8M9P7H8
OG0017078		A0A8M9PDG6
OG0017079		A0A8M9PW37
OG0017080		A0A8N7TAK2
OG0017081		B8A642
OG0017082		E7F059
OG0017083		P0DPQ9
OG0017084		Q4W897
OG0017085		Q502I2
OG0017086		Q5BLB2
OG0017087		Q9PTU1
OG0017088		A0A0R4IS14
OG0017089		A0A2R8QI63
OG0017090		A0A8M1PD64
OG0017091		A0A8M2BBI0
OG0017092		A0A8M6Z2M5
OG0017093		A0A8M9QB10
OG0017094		B8JII5
OG0017095		E7F9M6
OG0017096		F1REA9
OG0017097		Q4LES0
OG0017098		Q7SXK3
OG0017099		Q7SZZ2
OG0017100		Q7T1K1
OG0017101		Q8AXX6
OG0017102		Q8JIG3
OG0017103		U3N6S5
OG0017104		X1WBR3
OG0017105		A0A8M1QQZ0
OG0017106		A0A8M2BJQ7
OG0017107		A0A8M3AQ22
OG0017108		A0A8M6YZG8
OG0017109		A0A8M6Z8Z4
OG0017110		A0A8M9PPX2
OG0017111		A0A8M9Q2B9
OG0017112		A0A8M9QBA1
OG0017113		A0A8M9QK33
OG0017114		A2RUZ7
OG0017115		B0UXU6
OG0017116		B8A615
OG0017117		F1Q7G9
OG0017118		Q2WG79
OG0017119		Q9PWL7
OG0017120		A0A0R4IQ09
OG0017121		A0A286Y9C9
OG0017122		A0A8M1RR13
OG0017123		A0A8M2B4I4
OG0017124		A0A8M2BLW3
OG0017125		A0A8M3AHW7
OG0017126		A0A8M3B0F4
OG0017127		A0A8M6Z499
OG0017128		A0A8M9P4Z5
OG0017129		A0A8M9PET3
OG0017130		A0A8M9PKZ2
OG0017131		A3KPK0
OG0017132		A4IGD9
OG0017133		B6IDE8
OG0017134		E9QBM3
OG0017135		Q0P487
OG0017136		Q4KMI7
OG0017137		Q6AXL4
OG0017138		Q6DC49
OG0017139		Q6TGX5
OG0017140		A0A8M1RDE7
OG0017141		A0A8M2BG84
OG0017142		A0A8M3AR28
OG0017143		A0A8M3ATZ3
OG0017144		A0A8M3AWF2
OG0017145		A0A8M9PKS8
OG0017146		A0A8M9Q7Z2
OG0017147		A0A8M9QKK3
OG0017148		A0A8M9QMX0
OG0017149		A7E3K4
OG0017150		F1QCQ2
OG0017151		Q5PR45
OG0017152		Q5U3W4
OG0017153		X1WFD8
OG0017154		A0A0R4ITX2
OG0017155		A0A0R4J720
OG0017156		A0A286YBP3
OG0017157		A0A2R8QCR7
OG0017158		A0A8M1PV85
OG0017159		A0A8M1PZI7
OG0017160		A0A8M1RLI0
OG0017161		A0A8M2BJU1
OG0017162		A0A8M3AVE8
OG0017163		A0A8M3AWP8
OG0017164		A0A8M3BAK2
OG0017165		A0A8M6YZ65
OG0017166		A0A8M9PMF9
OG0017167		A0A8M9PW36
OG0017168		A0A8M9PWP3
OG0017169		A0A8M9QMQ4
OG0017170		A4FUK2
OG0017171		A6P6V6
OG0017172		A9XPA0
OG0017173		B2XY80
OG0017174		F1RAR4
OG0017175		Q1XG76
OG0017176		Q3LTM4
OG0017177		Q5RGR7
OG0017178		Q6DBS3
OG0017179		Q6PCQ9
OG0017180		Q98TZ8
OG0017181		A0A8M2BHE6
OG0017182		A0A8M3AQG4
OG0017183		A0A8M9P6Y8
OG0017184		A0A8N7TBX1
OG0017185		A1L1S3
OG0017186		E9QE31
OG0017187		F1Q8A2
OG0017188		F6NKG5
OG0017189		O93508
OG0017190		Q29ST5
OG0017191		Q6DHF5
OG0017192		Q8JH43
OG0017193		Q9DGL6
OG0017194		A0A140LGH5
OG0017195		A0A8M1N7I7
OG0017196		A0A8M1Q7R8
OG0017197		A0A8M1REL2
OG0017198		A0A8M2B4Y8
OG0017199		A0A8M2B5Z5
OG0017200		A0A8M9P333
OG0017201		A0A8M9QB31
OG0017202		A0A8M9QGA7
OG0017203		A2CEZ8
OG0017204		A9C464
OG0017205		B8A4F0
OG0017206		E7EXT6
OG0017207		F1QKM3
OG0017208		F6PEA7
OG0017209		Q56UJ5
OG0017210		Q5I0F6
OG0017211		Q6DHJ2
OG0017212		Q7ZUL9
OG0017213		X1WHF8
OG0017214		A0A8M1RT15
OG0017215		A0A8M2B970
OG0017216		A0A8M3ASY4
OG0017217		A0A8M3B2Y7
OG0017218		A0A8M9PDX2
OG0017219		A0A8M9PVG7
OG0017220		A0A8M9PW40
OG0017221		A0A8M9Q967
OG0017222		A0PJS6
OG0017223		A9JRD5
OG0017224		C0ITL9
OG0017225		E7EXQ2
OG0017226		F1Q5J6
OG0017227		F1QIC9
OG0017228		Q5BLF5
OG0017229		A0A8M2BB54
OG0017230		A0A8M3AWV8
OG0017231		A0A8M3B3T5
OG0017232		A0A8M9P478
OG0017233		A0A8M9PFN2
OG0017234		A0A8M9QIC9
OG0017235		A1L235
OG0017236		A4QNU3
OG0017237		E7F1N1
OG0017238		F1R4V8
OG0017239		Q08CI1
OG0017240		Q6NW85
OG0017241		Q6P6F0
OG0017242		Q6TGT7
OG0017243		Q7T2P9
OG0017244		A0A8M1RDA8
OG0017245		A0A8M1RHD2
OG0017246		A0A8M2BAW3
OG0017247		A0A8M2BEG5
OG0017248		A0A8M2BHA7
OG0017249		A0A8M3AUD0
OG0017250		A0A8M3B7R8
OG0017251		A0A8M6Z6I4
OG0017252		A0A8M9PS85
OG0017253		A0A8M9QCH0
OG0017254		A6H8R8
OG0017255		B3DFX3
OG0017256		E7F770
OG0017257		Q5U3R0
OG0017258		Q6P3L9
OG0017259		Q7ZV03
OG0017260		A0A0R4IEQ0
OG0017261		A0A8M1PVB5
OG0017262		A0A8M1RLY1
OG0017263		A0A8M2BIN3
OG0017264		A0A8M2BKS8
OG0017265		A0A8M6Z2N3
OG0017266		A0A8M9PCA4
OG0017267		A0A8M9PJZ0
OG0017268		A0A8M9Q9E0
OG0017269		A0A8M9QF37
OG0017270		A0A8M9QNU1
OG0017271		B8A4T6
OG0017272		E7F2R3
OG0017273		E7F3X3
OG0017274		Q1LXB0
OG0017275		A0A1D5NSS3
OG0017276		A0A8M1PHN1
OG0017277		A0A8M1QL18
OG0017278		A0A8M1RH51
OG0017279		A0A8M1RT38
OG0017280		A0A8M2B5B6
OG0017281		A0A8M3AY58
OG0017282		A0A8M3BDW3
OG0017283		A0A8M6YT85
OG0017284		A0A8M9PK94
OG0017285		A0A8M9Q4I8
OG0017286		F1QH85
OG0017287		F1QYP6
OG0017288		F1QZA8
OG0017289		Q1LVK4
OG0017290		Q1RLP9
OG0017291		Q24JU9
OG0017292		Q4QRF5
OG0017293		Q52PJ8
OG0017294		A0A068F5P3
OG0017295		A0A8M1Q794
OG0017296		A0A8M2BGZ5
OG0017297		A0A8M6Z5N5
OG0017298		A0A8M9PF45
OG0017299		A0A8M9PL35
OG0017300		A0A8M9PT25
OG0017301		A0A8M9QNJ8
OG0017302		A2BIL8
OG0017303		A4VCF7
OG0017304		B3DIJ7
OG0017305		D7RVS8
OG0017306		E7F0Z8
OG0017307		E7FDL0
OG0017308		E7FGR0
OG0017309		F1QJF4
OG0017310		Q568N8
OG0017311		Q6DBR7
OG0017312		Q6DG25
OG0017313		Q6TGS9
OG0017314		Q7T358
OG0017315		Q90XR6
OG0017316		A0A0G2L7P5
OG0017317		A0A2R8RJX3
OG0017318		A0A8M1NC41
OG0017319		A0A8M1P3X2
OG0017320		A0A8M2B5I8
OG0017321		A0A8M2BHZ0
OG0017322		A0A8M9PD98
OG0017323		A0A8M9PHL3
OG0017324		A0A8M9PP44
OG0017325		A0A8N7T815
OG0017326		A8KB71
OG0017327		B0S6A6
OG0017328		B3DKC0
OG0017329		F1QUK5
OG0017330		F1R3N3
OG0017331		Q6PBV5
OG0017332		Q7SXS9
OG0017333		A0A0G2L2I4
OG0017334		A0A0R4IHV2
OG0017335		A0A8M1N2F0
OG0017336		A0A8M2BBN7
OG0017337		A0A8M3AV86
OG0017338		A0A8M6YYG1
OG0017339		A0A8M6YZX5
OG0017340		E7EZQ7
OG0017341		E7F2D6
OG0017342		E7F386
OG0017343		E7FE11
OG0017344		F1RAF7
OG0017345		Q1LXE1
OG0017346		Q499B1
OG0017347		Q6EIY7
OG0017348		Q6P0E0
OG0017349		Q6PE34
OG0017350		Q7ZW85
OG0017351		A0A0G2L9C2
OG0017352		A0A0R4IFJ7
OG0017353		A0A0R4IK87
OG0017354		A0A0R4IL04
OG0017355		A0A8M2B9X2
OG0017356		A0A8M2BGQ2
OG0017357		A0A8M3AK78
OG0017358		A0A8M3AUG3
OG0017359		A0A8M6YTE9
OG0017360		A0A8M6Z7U4
OG0017361		A0A8M9PEH3
OG0017362		A0A8M9PTT7
OG0017363		A0A8M9Q2B1
OG0017364		A1A5X7
OG0017365		B0R0X0
OG0017366		B8JIQ1
OG0017367		B9UIU6
OG0017368		F1R1Z1
OG0017369		Q0D294
OG0017370		Q0PIA1
OG0017371		Q504B1
OG0017372		Q6DEK4
OG0017373		Q6PE28
OG0017374		A0A8M1PZF7
OG0017375		A0A8M2B3Z2
OG0017376		A0A8M2BJJ5
OG0017377		A0A8M3AI07
OG0017378		A0A8M9PT02
OG0017379		A0A8M9Q6N4
OG0017380		A0PJR4
OG0017381		A7E2M8
OG0017382		B0S784
OG0017383		F6NI81
OG0017384		Q1ESX2
OG0017385		Q568B9
OG0017386		Q56A38
OG0017387		Q66IF1
OG0017388		Q68EG5
OG0017389		X1WD22
OG0017390		A0A8M1NDX6
OG0017391		A0A8M1RFQ5
OG0017392		A0A8M2B4N9
OG0017393		A0A8M2B5L7
OG0017394		A0A8M3AKP9
OG0017395		A0A8M3AU42
OG0017396		A0A8M9PJ56
OG0017397		A0A8M9PUJ6
OG0017398		A0A8M9PV37
OG0017399		A1L287
OG0017400		A2VCY4
OG0017401		F1QKA1
OG0017402		F1R3C6
OG0017403		Q4V9J1
OG0017404		Q5EB03
OG0017405		Q7T328
OG0017406		Q803Y2
OG0017407		A0A0R4I9W5
OG0017408		A0A8M1NZ93
OG0017409		A0A8M2B3B1
OG0017410		A0A8M2BG04
OG0017411		A0A8M3ANB4
OG0017412		A0A8M9PKC7
OG0017413		A0A8M9PWA2
OG0017414		A0A8M9Q1T8
OG0017415		B0S6B7
OG0017416		B8A4E9
OG0017417		E7F782
OG0017418		Q08C32
OG0017419		Q45RH2
OG0017420		Q5TYX1
OG0017421		Q6PFS8
OG0017422		Q98SH9
OG0017423		X1WB88
OG0017424		A0A8M2B6R5
OG0017425		A0A8M2B8T1
OG0017426		A0A8M2BHZ6
OG0017427		A0A8M2BKE2
OG0017428		A0A8M2BLY4
OG0017429		A0A8M3ANZ1
OG0017430		A0A8M3AQ11
OG0017431		A0A8M9P4P4
OG0017432		A0A8M9PJV7
OG0017433		A0A8M9Q2R5
OG0017434		A0A8M9Q9U4
OG0017435		F1QB03
OG0017436		F1QFY3
OG0017437		F1QUY7
OG0017438		Q6PGT7
OG0017439		Q6PH53
OG0017440		X1WEV9
OG0017441		A0A0G2LAJ5
OG0017442		A0A2R9YJM4
OG0017443		A0A8M1P3L5
OG0017444		A0A8M2B7W1
OG0017445		A0A8M2BG23
OG0017446		A0A8M3AXZ2
OG0017447		A0A8M3BEB8
OG0017448		A0A8M6Z3J5
OG0017449		A0A8M9P6I6
OG0017450		A0A8N7UTJ9
OG0017451		A0A8N7UW16
OG0017452		A8C984
OG0017453		B0S6A7
OG0017454		B8JMI2
OG0017455		E7F0X8
OG0017456		M1ZMM0
OG0017457		O73715
OG0017458		Q08C91
OG0017459		Q1RLQ9
OG0017460		Q4V8V5
OG0017461		Q503Z7
OG0017462		Q6DH94
OG0017463		Q6TH07
OG0017464		Q7T289
OG0017465		Q7ZU82
OG0017466		Q7ZU84
OG0017467		Q800H9
OG0017468		A0A0R4IGL5
OG0017469		A0A0R4IN14
OG0017470		A0A8M1RTC6
OG0017471		A0A8M3BDS7
OG0017472		A0A8M9P0A5
OG0017473		A0A8M9PEC3
OG0017474		A0A8M9Q7Y9
OG0017475		B8JKE1
OG0017476		I3ITP3
OG0017477		K4KDS6
OG0017478		Q09WH7
OG0017479		Q5CZQ1
OG0017480		Q6PC11
OG0017481		Q803R1
OG0017482		A0A1D5NS34
OG0017483		A0A2R8QLH1
OG0017484		A0A8M2B719
OG0017485		A0A8M3ASA9
OG0017486		A0A8M3AYG5
OG0017487		A0A8M3AZK3
OG0017488		A0A8M3B0P1
OG0017489		A0A8M3B325
OG0017490		A0A8M6YZ95
OG0017491		A0A8M9P0C3
OG0017492		A0A8M9PQ01
OG0017493		A0A8M9PV42
OG0017494		A0A8M9Q0P4
OG0017495		F1R9V3
OG0017496		F1RAQ5
OG0017497		Q0P4E7
OG0017498		Q6DHN9
OG0017499		Q6NUX9
OG0017500		Q7T1G6
OG0017501		A0A0R4IMG2
OG0017502		A0A8M1QVC4
OG0017503		A0A8M2BAK4
OG0017504		A0A8M3AUJ1
OG0017505		A0A8M9P152
OG0017506		A0A8M9P707
OG0017507		A0A8M9QCS2
OG0017508		A0A8M9QH93
OG0017509		A1A5Y1
OG0017510		A8WG88
OG0017511		B8JKC1
OG0017512		E7FCM6
OG0017513		E7FDJ7
OG0017514		F1QGH9
OG0017515		F1RD96
OG0017516		F8W378
OG0017517		O73864
OG0017518		Q5NJJ5
OG0017519		Q6P0G2
OG0017520		Q7T3D6
OG0017521		Q801G3
OG0017522		A0A8M1Q809
OG0017523		A0A8M3AU01
OG0017524		A0A8M3B5Y6
OG0017525		A0A8M6YVT3
OG0017526		A0A8M6Z187
OG0017527		A0A8M9PQ76
OG0017528		A0A8M9PR47
OG0017529		A0A8M9PWL0
OG0017530		A0A8M9QFN5
OG0017531		A0A8N7TAK7
OG0017532		A1A5H9
OG0017533		B0S5D3
OG0017534		D2DHG1
OG0017535		D6RUV4
OG0017536		E7F5X2
OG0017537		E7F7H1
OG0017538		F1QIP7
OG0017539		Q1LXQ1
OG0017540		Q5RKM9
OG0017541		Q6DKF5
OG0017542		A0A0R4IKP7
OG0017543		A0A0R4IMI8
OG0017544		A0A0R4IT86
OG0017545		A0A2R8QAE8
OG0017546		A0A2R8QHC0
OG0017547		A0A8M1PZ80
OG0017548		A0A8M1RPF5
OG0017549		A0A8M2B6K2
OG0017550		A0A8M3AHZ5
OG0017551		A0A8M3AQ02
OG0017552		A0A8M3B3P5
OG0017553		A0A8M6YUN9
OG0017554		A0A8M6Z4G8
OG0017555		A0A8M9PQY2
OG0017556		A0A8M9Q757
OG0017557		A3KQI1
OG0017558		A3KQM5
OG0017559		A9XPA3
OG0017560		F1QE63
OG0017561		F1RE98
OG0017562		Q2HPF8
OG0017563		Q2YDR0
OG0017564		Q503H1
OG0017565		Q6PEH1
OG0017566		Q6R5A4
OG0017567		Q6T937
OG0017568		Q6TEL1
OG0017569		Q7T2E3
OG0017570		Q90463
OG0017571		A0A286Y9Q5
OG0017572		A0A8M3ATV7
OG0017573		A5PN01
OG0017574		A8C986
OG0017575		B3DJF1
OG0017576		F1QC03
OG0017577		Q08BW9
OG0017578		Q1LWL2
OG0017579		Q6P3J9
OG0017580		Q7ZVB8
OG0017581		A0A1L1QZC7
OG0017582		A0A8M1Q188
OG0017583		A0A8M1RH27
OG0017584		A0A8M3ANI8
OG0017585		A0A8M3B1N0
OG0017586		A0A8M6YUD2
OG0017587		A0A8M6Z890
OG0017588		A0A8M9P642
OG0017589		A0A8M9PY76
OG0017590		A9JTH0
OG0017591		F1Q7E1
OG0017592		Q5BKV4
OG0017593		Q7T3H0
OG0017594		Q803X3
OG0017595		Q90415
OG0017596		A0A2R8QST7
OG0017597		A0A8M1RDL3
OG0017598		A0A8M3AL67
OG0017599		A0A8M3APB5
OG0017600		A0A8M9P824
OG0017601		A0A8M9PS31
OG0017602		A0A8M9PX01
OG0017603		A0A8M9Q4J4
OG0017604		A0A8M9QGX4
OG0017605		B0S7E0
OG0017606		E9QF62
OG0017607		F1QAH4
OG0017608		F5HSE3
OG0017609		Q32PS8
OG0017610		Q5XJ87
OG0017611		Q66IB6
OG0017612		Q6P102
OG0017613		Q7T399
OG0017614		Q7T3E6
OG0017615		X1WGA8
OG0017616		A0A8M2B7X2
OG0017617		A0A8M3B1J7
OG0017618		A0A8M9P8U3
OG0017619		A0A8M9PLX6
OG0017620		A0A8M9Q3V1
OG0017621		A0A8M9Q838
OG0017622		A0A8M9QGZ0
OG0017623		A5JNG8
OG0017624		B3DH22
OG0017625		E7FEG9
OG0017626		F1RDR4
OG0017627		I3ITI8
OG0017628		Q5BJD1
OG0017629		Q6DHF6
OG0017630		Q6IQR6
OG0017631		Q6TEM4
OG0017632		X1WG12
OG0017633		A0A2R8QB27
OG0017634		A0A4P8NJ80
OG0017635		A0A8M1QKJ6
OG0017636		A0A8M1RIU0
OG0017637		A0A8M2BHE0
OG0017638		A0A8M9PFE0
OG0017639		A0A8M9PME2
OG0017640		A0A8M9PPP3
OG0017641		A0A8M9Q3J1
OG0017642		A0A8M9QDY9
OG0017643		A3R4U5
OG0017644		E7F659
OG0017645		E7FCP0
OG0017646		O42111
OG0017647		Q6DC81
OG0017648		Q6GMG5
OG0017649		Q6YJK1
OG0017650		Q7T2W1
OG0017651		Q7ZVS0
OG0017652		A0A286YA34
OG0017653		A0A8M1N460
OG0017654		A0A8M1P841
OG0017655		A0A8M3APA4
OG0017656		A0A8M3B5Z6
OG0017657		A0A8M9Q353
OG0017658		A0A8M9QEG3
OG0017659		A0A8M9QGG9
OG0017660		A0A8N7UV97
OG0017661		A3KNW1
OG0017662		A9JT21
OG0017663		B2BHT6
OG0017664		B3DGL3
OG0017665		E7EZI3
OG0017666		F1RBG3
OG0017667		Q3L1G6
OG0017668		Q5XJ79
OG0017669		Q68EK8
OG0017670		Q7SXN6
OG0017671		U3JAF4
OG0017672		A0A0R4IRT8
OG0017673		A0A8M1PUR8
OG0017674		A0A8M2BAQ7
OG0017675		A0A8M2BEK7
OG0017676		A0A8M2BG34
OG0017677		A0A8M2BGM9
OG0017678		A0A8M2BIF4
OG0017679		A0A8M3AS98
OG0017680		A0A8M3AUX7
OG0017681		A0A8M3B255
OG0017682		A0A8M9P9M3
OG0017683		A0A8M9PN59
OG0017684		A0A8M9PNS4
OG0017685		A0A8M9PV84
OG0017686		A0JMG1
OG0017687		A3KPZ2
OG0017688		A4QP87
OG0017689		E7F4G1
OG0017690		E9QC14
OG0017691		F1Q753
OG0017692		F1QVH6
OG0017693		M9TJA4
OG0017694		Q4VBH4
OG0017695		Q5TYS9
OG0017696		Q6P271
OG0017697		Q7T369
OG0017698		A0A455LLX8
OG0017699		A0A8M1P0S2
OG0017700		A0A8M1REB2
OG0017701		A0A8M3AJG6
OG0017702		A0A8M6YVS1
OG0017703		A0A8M6Z2C6
OG0017704		A0A8M9PPE4
OG0017705		A0A8M9Q114
OG0017706		A0A8M9QKX5
OG0017707		A0A8N7UVS5
OG0017708		A3KPZ9
OG0017709		B0EVQ1
OG0017710		B3DIW6
OG0017711		E7EYE1
OG0017712		E7FFG9
OG0017713		E9QBA2
OG0017714		F1QIA6
OG0017715		F1QJG4
OG0017716		F1RD85
OG0017717		F1REA1
OG0017718		Q24JW8
OG0017719		Q503T1
OG0017720		Q7ZT06
OG0017721		U3JAH3
OG0017722		A0A0G2L7R9
OG0017723		A0A8M1PYW2
OG0017724		A0A8M6YWV6
OG0017725		B0S7S9
OG0017726		B3DH94
OG0017727		E7EY40
OG0017728		Q502A9
OG0017729		Q6PBM2
OG0017730		Q6PC58
OG0017731		Q7ZU07
OG0017732		Q8JG61
OG0017733		Q9DF44
OG0017734		A0A0R4IY94
OG0017735		A0A8M1QKN6
OG0017736		A0A8M1RMT3
OG0017737		A0A8M1RR96
OG0017738		A0A8M2BLY6
OG0017739		A0A8M6Z247
OG0017740		A0A8M9PM33
OG0017741		A0A8M9PP92
